_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1671461337,true,golden,75,"",no_its_negation,0.6398,her back .,No one,<p>Nobody hurried her up . </p><p>No one <span style='color:red;'><strong>held </strong></span>her back . </p>,no_its_negation,ABC19980304.1830.1636,19,held
1671461338,true,golden,72,"",yes_its_anchorable,0.9582,a prayer .,"At one point , when it became clear controllers could not contact the plane , someone","<p>It - It just blew up in the air , and then we saw two fireballs go down to the , to the water , and there was a big small , ah , smoke , from ah , coming up from that . </p><p>At one point , when it became clear controllers could not contact the plane , someone <span style='color:red;'><strong>said </strong></span>a prayer . </p>",yes_its_anchorable,ABC19980114.1830.0611,22,said
1671461390,false,finalized,6,4/6/2018 06:30:29,yes_its_anchorable,1.0,"strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives .",JERUSALEM ( AP ) _ Top Israeli officials,"<p>JERUSALEM ( AP ) _ Top Israeli officials <span style='color:red;'><strong>sent </strong></span>strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p>",,APW19980301.0720,0,sent
1671461391,false,finalized,6,4/6/2018 15:22:19,no_its_intentionwishopinion,0.5222,"to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives .",JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel,"<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel <span style='color:red;'><strong>wants </strong></span>to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p>",,APW19980301.0720,1,wants
1671461392,false,finalized,8,4/6/2018 06:05:22,no_its_intentionwishopinion,0.7676,"from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives .",JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to,"<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to <span style='color:red;'><strong>withdraw </strong></span>from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p>",,APW19980301.0720,2,withdraw
1671461393,false,finalized,6,4/6/2018 15:22:19,yes_its_anchorable,0.629,soldiers ' lives .,"JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily","<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily <span style='color:red;'><strong>claiming </strong></span>soldiers ' lives . </p>",,APW19980301.0720,4,claiming
1671461394,false,finalized,6,4/6/2018 14:35:13,yes_its_anchorable,1.0,his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured .,Prime Minister Benjamin Netanyahu,"<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p><p>Prime Minister Benjamin Netanyahu <span style='color:red;'><strong>told </strong></span>his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured . </p>",,APW19980301.0720,5,told
1671461395,false,finalized,5,4/6/2018 15:17:44,no_its_intentionwishopinion,1.0,from southern Lebanon provided Israel 's northern frontier could be secured .,Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to,"<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p><p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to <span style='color:red;'><strong>withdraw </strong></span>from southern Lebanon provided Israel 's northern frontier could be secured . </p>",,APW19980301.0720,7,withdraw
1671461396,false,finalized,6,4/6/2018 06:38:49,no_its_hypotheticalcondition,0.4902,.,Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be,"<p>JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . </p><p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be <span style='color:red;'><strong>secured </strong></span>. </p>",,APW19980301.0720,8,secured
1671461397,false,finalized,5,4/8/2018 12:11:42,no_its_hypotheticalcondition,0.568,"with us in making appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers .",`` If the Lebanese government will,"<p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured . </p><p>`` If the Lebanese government will <span style='color:red;'><strong>cooperate </strong></span>with us in making appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers . </p>",,APW19980301.0720,9,cooperate
1671461398,false,finalized,5,4/8/2018 00:35:48,no_its_hypotheticalcondition,0.8106,"appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers .",`` If the Lebanese government will cooperate with us in,"<p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured . </p><p>`` If the Lebanese government will cooperate with us in <span style='color:red;'><strong>making </strong></span>appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers . </p>",,APW19980301.0720,10,making
1671461399,false,finalized,7,4/6/2018 06:01:26,no_its_hypotheticalcondition,0.4531,"out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers .","`` If the Lebanese government will cooperate with us in making appropriate security arrangements in south Lebanon , we will be happy to","<p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured . </p><p>`` If the Lebanese government will cooperate with us in making appropriate security arrangements in south Lebanon , we will be happy to <span style='color:red;'><strong>get </strong></span>out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers . </p>",,APW19980301.0720,11,get
1671461400,false,finalized,5,4/8/2018 16:04:35,yes_its_anchorable,1.0,his ministers .,"`` If the Lebanese government will cooperate with us in making appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu","<p>Prime Minister Benjamin Netanyahu told his Cabinet on Sunday that Israel was willing to withdraw from southern Lebanon provided Israel 's northern frontier could be secured . </p><p>`` If the Lebanese government will cooperate with us in making appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu <span style='color:red;'><strong>told </strong></span>his ministers . </p>",,APW19980301.0720,12,told
1671461401,false,finalized,5,4/6/2018 06:34:17,yes_its_anchorable,1.0,"in south Lebanon , and for the deployment of the Lebanese army and U.N. forces to ensure security along the Lebanese-Israeli border .",That 1978 resolution calls for Israel 's unconditional withdrawal from the self-declared security zone it,"<p>`` If the Lebanese government will cooperate with us in making appropriate security arrangements in south Lebanon , we will be happy to get out of Lebanon in the framework of implementation of U.N. Resolution 425 , '' Netanyahu told his ministers . </p><p>That 1978 resolution calls for Israel 's unconditional withdrawal from the self-declared security zone it <span style='color:red;'><strong>occupies </strong></span>in south Lebanon , and for the deployment of the Lebanese army and U.N. forces to ensure security along the Lebanese-Israeli border . </p>",,APW19980301.0720,15,occupies
